unique_id,domain,estimate,ci_lower,ci_upper,sig,ci_width
379214,Burger King - McDonald's,-0.17,-0.545,0.221,FALSE,0.765
379291,Difficult - Simple,-1.42,-1.543,-1.26,TRUE,0.283
379330,Night - Morning,0.055,-0.332,0.383,FALSE,0.715
379331,African Americans - European Americans,0.075,-0.294,0.451,FALSE,0.745
379383,Conservatives - Liberals,0.565,0.118,0.926,TRUE,0.808
379455,Organized Labor - Management,0.169,-0.186,0.534,FALSE,0.719
379506,Organized Labor - Management,0.618,0.251,0.891,TRUE,0.64
379617,Avoiding - Approaching,-0.845,-1.094,-0.462,TRUE,0.632
379618,Single - Married,0.258,-0.139,0.619,FALSE,0.758
379623,Dogs - Cats,-0.359,-0.653,0.026,FALSE,0.679
379779,George Bush - John Kerry,-0.062,-0.372,0.332,FALSE,0.704
379789,Capital Punishment - Imprisonment,-0.45,-0.784,-0.08,TRUE,0.703
379814,Pepsi - Coke,-0.296,-0.683,0.108,FALSE,0.791
379870,Corporations - Nonprofits,-0.397,-0.711,-0.009,TRUE,0.703
379907,Capital Punishment - Imprisonment,0.376,0.055,0.6,TRUE,0.545
379940,Kobe - Shaq,0.337,-0.004,0.608,FALSE,0.612
379973,Avoiding - Approaching,-0.984,-1.159,-0.743,TRUE,0.416
379993,Stable - Flexible,0.602,0.261,0.866,TRUE,0.606
380034,Fat People - Thin People,0.538,0.145,0.84,TRUE,0.695
380044,Microsoft - Apple,0.636,0.234,0.908,TRUE,0.674
380113,Corporations - Nonprofits,0.029,-0.339,0.388,FALSE,0.727
380118,Hiphop - Classical,0.74,0.332,0.945,TRUE,0.613
380220,Coffee - Tea,-0.029,-0.355,0.341,FALSE,0.696
380223,Microsoft - Apple,0.052,-0.328,0.402,FALSE,0.73
380225,Republicans - Democrats,0.125,-0.229,0.475,FALSE,0.704
380281,Urban - Rural,0.36,-0.002,0.673,FALSE,0.675
380282,Dogs - Cats,-0.267,-0.601,0.131,FALSE,0.732
380301,National Defense - Education,-0.767,-0.98,-0.33,TRUE,0.65
380350,West Coast - East Coast,0.678,0.176,1.005,TRUE,0.829
380386,Avoiding - Approaching,1.334,1.092,1.475,TRUE,0.384
380426,Realism - Idealism,0.513,-0.075,1.054,FALSE,1.129
380444,Tax Reductions - Social Programs,0.714,0.49,0.897,TRUE,0.407
380468,Career - Family,-1.119,-1.462,-0.808,TRUE,0.654
380629,Canadian - American,0.315,-0.087,0.658,FALSE,0.745
380636,Asians - Whites,-0.37,-0.694,-0.004,TRUE,0.69
380677,Artists - Musicians,0.062,-0.295,0.395,FALSE,0.69
380852,Foreign Places - American Places,0.564,0.267,0.783,TRUE,0.517
380883,Speed - Accuracy,-0.058,-0.406,0.306,FALSE,0.712
381029,Career - Family,0.152,-0.228,0.53,FALSE,0.758
381147,Artists - Musicians,0.015,-0.342,0.41,FALSE,0.752
381148,Old People - Young People,0.079,-0.315,0.433,FALSE,0.749
381151,Meg Ryan - Julia Roberts,-0.565,-0.833,-0.231,TRUE,0.602
381171,Southerners - Northerners,-0.424,-0.628,-0.139,TRUE,0.489
381195,Tall People - Short People,-0.724,-1.075,-0.061,TRUE,1.014
381211,Technology - Nature,0.467,0.041,0.733,TRUE,0.692
381399,Republicans - Democrats,-0.645,-0.853,-0.342,TRUE,0.511
381460,Cold - Hot,0.887,0.591,1.137,TRUE,0.547
381487,Atheism - Religion,-0.008,-0.362,0.36,FALSE,0.722
381488,Bill Clinton - Hillary Clinton,0.548,0.175,0.825,TRUE,0.649
381492,Rebellious - Conforming,-1.224,-1.363,-1.027,TRUE,0.336
381550,Traditional Values - Feminism,-0.041,-0.354,0.37,FALSE,0.724
381554,Republicans - Democrats,-0.798,-1.016,-0.494,TRUE,0.521
381559,Rebellious - Conforming,-0.375,-0.692,0.006,FALSE,0.699
381617,Solitude - Companionship,0.319,-0.04,0.629,FALSE,0.669
381637,Numbers - Letters,0.163,-0.207,0.499,FALSE,0.706
381664,Denzel Washington - Tom Cruise,-0.124,-0.412,0.265,FALSE,0.677
381677,Atheism - Religion,0.268,-0.127,0.575,FALSE,0.702
381757,Cold - Hot,-0.619,-0.825,-0.383,TRUE,0.442
381807,Jews - Christians,-0.358,-0.677,0.01,FALSE,0.687
381864,Prolife - Prochoice,-0.871,-1.059,-0.637,TRUE,0.422
381878,Stable - Flexible,-0.185,-0.522,0.175,FALSE,0.696
381882,Difficult - Simple,-0.125,-0.455,0.246,FALSE,0.701
381884,Lawyers - Politicians,-0.078,-0.421,0.276,FALSE,0.697
381895,Asians - Whites,-0.494,-0.786,-0.158,TRUE,0.628
381953,Organized Labor - Management,-0.288,-0.537,0.076,FALSE,0.613
381969,Rich People - Beautiful People,0.155,-0.221,0.496,FALSE,0.717
381981,Night - Morning,0.233,-0.141,0.539,FALSE,0.68
381997,Kobe - Shaq,0.308,-0.026,0.587,FALSE,0.613
382116,Mountains - Ocean,0.572,0.076,0.856,TRUE,0.78
382156,Mother Teresa - Princess Diana,-0.516,-0.751,-0.217,TRUE,0.534
382180,Prolife - Prochoice,-0.127,-0.469,0.238,FALSE,0.707
382306,Meg Ryan - Julia Roberts,0.583,0.253,0.771,TRUE,0.518
382314,Relaxing - Exercising,-0.018,-0.369,0.34,FALSE,0.709
382347,Hiphop - Classical,0.588,0.272,0.849,TRUE,0.576
382365,Atheism - Religion,-0.554,-0.741,-0.288,TRUE,0.452
382386,Winter - Summer,-0.819,-1.024,-0.537,TRUE,0.487
382596,Stable - Flexible,0.638,0.275,0.898,TRUE,0.623
382628,Asians - Whites,0.282,-0.123,0.615,FALSE,0.738
382684,Coffee - Tea,0.163,-0.207,0.493,FALSE,0.701
382739,Tax Reductions - Social Programs,0.219,-0.22,0.515,FALSE,0.736
382776,Redsox - Yankees,0.001,-0.357,0.36,FALSE,0.717
382825,Organized Labor - Management,0.044,-0.334,0.376,FALSE,0.71
382880,Southerners - Northerners,0.481,0.073,0.786,TRUE,0.712
382900,Evolution - Creationism,-0.089,-0.428,0.29,FALSE,0.718
382901,Security - Freedom,-0.453,-0.781,-0.062,TRUE,0.719
383096,Difficult - Simple,0.886,0.685,1.051,TRUE,0.365
383145,Jazz - Teen Pop,0.09,-0.285,0.431,FALSE,0.715
383195,Republicans - Democrats,0.331,-0.046,0.629,FALSE,0.675
383196,Conservatives - Liberals,0.22,-0.131,0.539,FALSE,0.67
383204,Career - Family,-0.573,-0.797,-0.28,TRUE,0.517
383250,African Americans - European Americans,0.4,0.081,0.644,TRUE,0.563
383268,Jazz - Teen Pop,-0.096,-0.426,0.256,FALSE,0.682
383287,Lawyers - Politicians,-0.481,-0.736,-0.139,TRUE,0.597
383303,Old People - Young People,-0.193,-0.528,0.234,FALSE,0.763
383340,Meg Ryan - Julia Roberts,0.161,-0.199,0.508,FALSE,0.707
383419,Speed - Accuracy,-0.298,-0.585,0.089,FALSE,0.674
383423,Receiving - Giving,0.198,-0.213,0.607,FALSE,0.82
383443,Speed - Accuracy,-0.211,-0.526,0.148,FALSE,0.674
383471,Canadian - American,-0.033,-0.366,0.371,FALSE,0.737
383484,Tax Reductions - Social Programs,0.328,-0.044,0.647,FALSE,0.69
383546,Tradition - Progress,0.367,-0.009,0.725,FALSE,0.734
383631,Artists - Musicians,-0.664,-0.924,-0.239,TRUE,0.685
383653,Tradition - Progress,0.45,0.082,0.758,TRUE,0.676
383671,Atheism - Religion,-0.29,-0.62,0.079,FALSE,0.699
383769,Past - Future,-0.015,-0.376,0.35,FALSE,0.726
383783,Dramas - Comedies,0.354,-0.041,0.612,FALSE,0.654
383812,Innocence - Wisdom,-0.165,-0.507,0.218,FALSE,0.725
383823,Kobe - Shaq,0.627,0.294,0.874,TRUE,0.58
383884,Innocence - Wisdom,-0.03,-0.353,0.364,FALSE,0.716
383970,Jazz - Teen Pop,-0.082,-0.421,0.276,FALSE,0.697
384095,Dramas - Comedies,0.518,0.222,0.722,TRUE,0.5
384177,Determinism - Free will,-0.577,-0.837,-0.186,TRUE,0.651
384240,Bill Clinton - Hillary Clinton,-0.1,-0.387,0.285,FALSE,0.673
384287,Relaxing - Exercising,0.661,0.377,0.851,TRUE,0.474
384289,Rebellious - Conforming,-0.48,-0.753,0.029,FALSE,0.782
384291,Kobe - Shaq,0.235,-0.144,0.457,FALSE,0.6
384308,Money - Love,0.955,0.66,1.174,TRUE,0.514
384333,Urban - Rural,-1.021,-1.199,-0.783,TRUE,0.416
384353,Jews - Christians,-1.124,-1.277,-0.905,TRUE,0.372
384434,Gay People - Straight People,-1.006,-1.284,-0.538,TRUE,0.745
384458,Mother Teresa - Princess Diana,0.137,-0.253,0.516,FALSE,0.769
384511,Cold - Hot,-0.457,-0.745,-0.103,TRUE,0.642
384591,State - Church,0.318,-0.102,0.653,FALSE,0.756
384657,Manufactured - Natural,0.471,0.055,0.772,TRUE,0.716
384771,Private - Public,0.759,0.396,1.016,TRUE,0.62
384781,Japan - United States,0.058,-0.339,0.375,FALSE,0.713
384834,Poor People - Rich People,-0.736,-0.998,-0.318,TRUE,0.68
384890,Gay People - Straight People,0.057,-0.309,0.472,FALSE,0.781
384895,Determinism - Free will,0.134,-0.239,0.461,FALSE,0.7
384900,Gay People - Straight People,0.385,-0.012,0.695,FALSE,0.707
384921,Mountains - Ocean,-0.506,-0.781,-0.166,TRUE,0.615
384942,Chaos - Order,-1.082,-1.268,-0.739,TRUE,0.529
384979,Stable - Flexible,-0.118,-0.531,0.284,FALSE,0.815
385030,Old People - Young People,0.301,-0.077,0.595,FALSE,0.672
385036,Foreign Places - American Places,-0.574,-0.806,-0.251,TRUE,0.555
385048,Cold - Hot,-0.754,-0.986,-0.45,TRUE,0.536
385123,Wrinkles - Plastic Surgery,0.046,-0.309,0.429,FALSE,0.738
385171,Traditional Values - Feminism,-0.186,-0.553,0.199,FALSE,0.753
385185,Urban - Rural,0.332,-0.07,0.601,FALSE,0.671
385201,Avoiding - Approaching,-0.65,-0.915,-0.303,TRUE,0.612
385216,Meg Ryan - Julia Roberts,-0.256,-0.548,0.1,FALSE,0.649
385251,Kobe - Shaq,-0.184,-0.541,0.17,FALSE,0.711
385290,Coffee - Tea,-0.457,-0.726,-0.025,TRUE,0.702
385380,Denzel Washington - Tom Cruise,0.149,-0.225,0.422,FALSE,0.647
385451,Redsox - Yankees,0.898,0.684,1.093,TRUE,0.409
385517,Wrinkles - Plastic Surgery,0.719,0.433,0.939,TRUE,0.506
385520,State - Church,-0.287,-0.55,0.072,FALSE,0.622
385652,Relaxing - Exercising,-0.804,-1.017,-0.507,TRUE,0.51
385801,Poor People - Rich People,-0.951,-1.142,-0.695,TRUE,0.447
385825,Hiphop - Classical,-0.717,-0.946,-0.365,TRUE,0.581
385933,Single - Married,-0.017,-0.379,0.348,FALSE,0.727
385949,Republicans - Democrats,0.283,-0.069,0.502,FALSE,0.571
386135,50 Cent - Britney Spears,-0.507,-0.754,-0.13,TRUE,0.624
386150,Evolution - Creationism,-0.309,-0.604,0.045,FALSE,0.649
386182,Mountains - Ocean,-0.07,-0.417,0.284,FALSE,0.701
386237,Manufactured - Natural,-0.434,-0.789,-0.035,TRUE,0.754
386249,Money - Love,-0.28,-0.574,0.121,FALSE,0.696
386406,Difficult - Simple,0.951,0.613,1.172,TRUE,0.559
386441,Urban - Rural,0.18,-0.182,0.517,FALSE,0.699
386507,Gay People - Straight People,0.067,-0.308,0.507,FALSE,0.815
386534,Tax Reductions - Social Programs,0.865,0.633,1.048,TRUE,0.416
386638,Asians - Whites,-0.305,-0.548,0.043,FALSE,0.591
386786,Meat - Vegetables,-0.551,-0.811,-0.23,TRUE,0.581
386820,Mother Teresa - Princess Diana,0.386,-0.106,0.757,FALSE,0.863
386880,Cold - Hot,0.798,0.532,1.009,TRUE,0.477
386893,Japan - United States,0.421,-0.083,0.778,FALSE,0.861
387031,Organized Labor - Management,-0.761,-1.006,-0.443,TRUE,0.563
387077,Hiphop - Classical,-1.119,-1.274,-0.924,TRUE,0.35
387083,Private - Public,0.659,0.34,0.895,TRUE,0.555
387101,Redsox - Yankees,-0.244,-0.563,0.119,FALSE,0.683
387200,Hiphop - Classical,-0.619,-0.905,-0.417,TRUE,0.488
387396,Republicans - Democrats,0.457,0.084,0.718,TRUE,0.634
387447,African Americans - European Americans,-0.505,-0.734,-0.31,TRUE,0.424
387460,Old People - Young People,-0.802,-1.053,-0.45,TRUE,0.603
387485,50 Cent - Britney Spears,-0.302,-0.627,0.094,FALSE,0.72
387498,Rich People - Beautiful People,0.479,0.111,0.758,TRUE,0.647
387524,Lawyers - Politicians,-0.191,-0.514,0.177,FALSE,0.692
387591,Briefs - Boxers,-0.713,-0.924,-0.356,TRUE,0.568
387604,Innocence - Wisdom,0.46,0.112,0.749,TRUE,0.638
387625,Muslims - Jews,0.244,-0.123,0.564,FALSE,0.687
387751,Realism - Idealism,1.142,0.935,1.308,TRUE,0.374
387780,Receiving - Giving,0.398,-0.003,0.713,FALSE,0.716
387841,Prolife - Prochoice,0.228,-0.139,0.566,FALSE,0.705
387854,Burger King - McDonald's,0.087,-0.273,0.442,FALSE,0.715
387874,Punishment - Forgiveness,0.984,0.696,1.204,TRUE,0.508
387876,Tall People - Short People,-0.562,-0.835,-0.196,TRUE,0.639
387949,Wrinkles - Plastic Surgery,-0.67,-0.916,-0.379,TRUE,0.538
388055,Burger King - McDonald's,-0.588,-0.893,-0.186,TRUE,0.707
388113,Team - Individual,0.901,0.581,1.131,TRUE,0.55
388182,Canadian - American,0.536,0.208,0.758,TRUE,0.55
388200,Relaxing - Exercising,-0.708,-0.936,-0.395,TRUE,0.54
388214,Corporations - Nonprofits,-0.703,-0.952,-0.324,TRUE,0.628
388217,Lawyers - Politicians,0.1,-0.265,0.428,FALSE,0.693
388235,Punishment - Forgiveness,1.007,0.77,1.223,TRUE,0.453
388264,Atheism - Religion,-0.141,-0.455,0.245,FALSE,0.7
388335,George Bush - John Kerry,0.3,-0.102,0.611,FALSE,0.712
388403,Security - Freedom,-0.052,-0.406,0.305,FALSE,0.711
388697,Lord of the Rings - Harry Potter,0.305,-0.141,0.627,FALSE,0.768
388718,Protestants - Catholics,-0.05,-0.394,0.307,FALSE,0.701
388738,Foreign Places - American Places,-0.516,-0.854,-0.09,TRUE,0.764
388796,Television - Books,0.051,-0.307,0.403,FALSE,0.71
388809,Helpers - Leaders,0.34,-0.006,0.635,FALSE,0.641
388875,Team - Individual,-0.792,-1.03,-0.473,TRUE,0.557
389111,Canadian - American,-0.644,-0.986,-0.177,TRUE,0.809
389114,Reason - Emotions,0.121,-0.265,0.419,FALSE,0.684
389850,African Americans - European Americans,0.199,-0.204,0.574,FALSE,0.779
389974,Gun Control - Gun Rights,-0.232,-0.567,0.159,FALSE,0.726
389986,Astrology - Science,0.845,0.479,1.051,TRUE,0.573
389987,Helpers - Leaders,-0.113,-0.446,0.274,FALSE,0.719
390898,Urban - Rural,0.463,0.035,0.812,TRUE,0.777
391130,Friends - Family,0.209,-0.162,0.477,FALSE,0.639
391182,Jocks - Nerds,-0.799,-1.007,-0.497,TRUE,0.51
391223,Conservatives - Liberals,-0.15,-0.491,0.217,FALSE,0.708
391337,Lawyers - Politicians,0.493,0.132,0.792,TRUE,0.66
391374,Protestants - Catholics,0.69,0.418,0.918,TRUE,0.501
391417,Helpers - Leaders,0.012,-0.346,0.352,FALSE,0.699
391422,50 Cent - Britney Spears,-0.333,-0.651,0.082,FALSE,0.733
391488,Solitude - Companionship,-1.22,-1.385,-0.972,TRUE,0.413
391626,Evolution - Creationism,0.126,-0.252,0.484,FALSE,0.735
391648,Jews - Christians,-1.258,-1.402,-1.061,TRUE,0.341
391657,Athletic People - Intelligent People,-0.475,-0.732,-0.136,TRUE,0.596
391679,Coffee - Tea,-0.237,-0.588,0.136,FALSE,0.723
391768,Friends - Family,0.146,-0.229,0.458,FALSE,0.687
391802,Rich People - Beautiful People,0.04,-0.325,0.413,FALSE,0.739
391857,Difficult - Simple,-0.038,-0.401,0.31,FALSE,0.71
392039,Single - Married,-0.73,-0.963,-0.355,TRUE,0.608
392258,Artists - Musicians,0.547,0.229,0.803,TRUE,0.574
392295,Urban - Rural,0.755,0.415,0.993,TRUE,0.578
392343,Protestants - Catholics,0.374,0.052,0.651,TRUE,0.599
392470,Gay People - Straight People,0.627,0.233,0.883,TRUE,0.651
392508,Astrology - Science,0.565,0.236,0.829,TRUE,0.593
392570,Burger King - McDonald's,0.17,-0.203,0.542,FALSE,0.745
392579,Wrinkles - Plastic Surgery,0.699,0.416,0.907,TRUE,0.491
392599,Difficult - Simple,1.011,0.822,1.17,TRUE,0.348
392629,Rich People - Beautiful People,-0.012,-0.365,0.343,FALSE,0.708
392635,Bill Clinton - Hillary Clinton,-0.436,-0.706,-0.099,TRUE,0.607
392701,Japan - United States,-0.039,-0.406,0.307,FALSE,0.713
392708,Pants - Skirts,0.224,-0.147,0.546,FALSE,0.693
392743,Briefs - Boxers,-0.021,-0.365,0.364,FALSE,0.728
392827,Night - Morning,1.214,0.958,1.392,TRUE,0.433
393220,Single - Married,0.032,-0.324,0.415,FALSE,0.739
393291,Evolution - Creationism,-0.288,-0.621,0.12,FALSE,0.741
393353,Organized Labor - Management,0.171,-0.219,0.573,FALSE,0.792
393374,Receiving - Giving,0.033,-0.326,0.401,FALSE,0.726
393407,Innocence - Wisdom,0.065,-0.299,0.452,FALSE,0.751
393463,Single - Married,-0.396,-0.715,-0.031,TRUE,0.684
393492,Punishment - Forgiveness,0.625,0.196,0.926,TRUE,0.73
393503,Receiving - Giving,-0.076,-0.446,0.278,FALSE,0.725
393530,Night - Morning,-1.03,-1.184,-0.845,TRUE,0.339
393560,Lord of the Rings - Harry Potter,0.602,0.306,0.823,TRUE,0.517
393566,Innocence - Wisdom,0.044,-0.309,0.392,FALSE,0.701
393612,Denzel Washington - Tom Cruise,0.292,-0.067,0.592,FALSE,0.659
393729,Jews - Christians,0.32,-0.033,0.562,FALSE,0.595
393736,New York - California,-0.49,-0.764,-0.167,TRUE,0.597
393744,State - Church,-1.105,-1.3,-0.794,TRUE,0.506
393824,Bill Clinton - Hillary Clinton,-0.436,-0.716,-0.041,TRUE,0.675
393861,Gay People - Straight People,0.369,0.034,0.633,TRUE,0.598
393897,West Coast - East Coast,0.095,-0.265,0.44,FALSE,0.705
393914,Meat - Vegetables,-0.811,-1.036,-0.531,TRUE,0.505
393933,Tax Reductions - Social Programs,-0.009,-0.379,0.346,FALSE,0.725
393998,Atheism - Religion,-0.59,-0.856,-0.204,TRUE,0.652
394122,Receiving - Giving,-0.158,-0.498,0.202,FALSE,0.701
394202,National Defense - Education,-0.631,-0.923,-0.398,TRUE,0.525
394303,Past - Future,0.081,-0.273,0.428,FALSE,0.702
394473,Single - Married,-0.055,-0.398,0.296,FALSE,0.693
394643,David Letterman - Jay Leno,-0.743,-1.023,-0.324,TRUE,0.698
394674,Technology - Nature,-0.572,-0.828,-0.205,TRUE,0.622
394700,Bill Clinton - Hillary Clinton,1.009,0.606,1.228,TRUE,0.622
394885,Rich People - Beautiful People,-0.492,-0.744,-0.135,TRUE,0.609
394932,Determinism - Free will,0.616,0.186,0.908,TRUE,0.722
394990,Winter - Summer,0.69,0.163,1.056,TRUE,0.893
394992,Friends - Family,0.391,-0.003,0.689,FALSE,0.692
395138,Mother Teresa - Princess Diana,0.371,0.029,0.689,TRUE,0.66
395157,Pepsi - Coke,0.77,0.533,0.982,TRUE,0.448
395180,Protein - Carbohydrates,0.189,-0.191,0.501,FALSE,0.692
395233,Punishment - Forgiveness,-0.629,-0.914,-0.275,TRUE,0.64
395337,Hiphop - Classical,-0.197,-0.498,0.155,FALSE,0.653
395356,Foreign Places - American Places,0.415,0.066,0.709,TRUE,0.642
395454,Meat - Vegetables,-0.629,-0.845,-0.332,TRUE,0.513
395549,Gun Control - Gun Rights,0.205,-0.157,0.547,FALSE,0.704
395626,50 Cent - Britney Spears,0.682,0.431,0.89,TRUE,0.459
395655,Microsoft - Apple,-0.164,-0.479,0.203,FALSE,0.682
395724,Southerners - Northerners,-0.332,-0.557,0.023,FALSE,0.58
395824,Evolution - Creationism,0.453,0.087,0.745,TRUE,0.659
395970,Southerners - Northerners,0.984,0.704,1.174,TRUE,0.469
396018,Meat - Vegetables,0.409,0.061,0.667,TRUE,0.606
396226,Money - Love,0.886,0.631,1.109,TRUE,0.478
396372,Team - Individual,0.585,0.245,0.834,TRUE,0.589
396436,Realism - Idealism,0.886,0.644,1.072,TRUE,0.428
396709,Jazz - Teen Pop,-0.142,-0.471,0.237,FALSE,0.708
396831,50 Cent - Britney Spears,-0.143,-0.481,0.237,FALSE,0.718
396835,Bill Clinton - Hillary Clinton,0.456,0.098,0.714,TRUE,0.616
396909,Tax Reductions - Social Programs,0.843,0.53,1.081,TRUE,0.55
397059,Tall People - Short People,-0.818,-1.039,-0.476,TRUE,0.563
397241,Old People - Young People,0.1,-0.272,0.431,FALSE,0.703
397272,Winter - Summer,-0.921,-1.127,-0.623,TRUE,0.505
397365,Tax Reductions - Social Programs,-0.426,-0.704,-0.026,TRUE,0.677
397373,Tradition - Progress,-0.118,-0.526,0.257,FALSE,0.783
397395,Urban - Rural,-0.829,-0.991,-0.635,TRUE,0.356
397467,State - Church,0.455,0.057,0.736,TRUE,0.679
397484,Realism - Idealism,-0.541,-0.769,-0.184,TRUE,0.585
397552,Japan - United States,-0.053,-0.424,0.319,FALSE,0.743
397562,Artists - Musicians,-0.29,-0.567,0.054,FALSE,0.621
397602,National Defense - Education,-1.123,-1.28,-0.909,TRUE,0.371
397679,Bill Clinton - Hillary Clinton,0.062,-0.3,0.439,FALSE,0.739
397743,Gay People - Straight People,-0.457,-0.763,-0.063,TRUE,0.699
397780,Numbers - Letters,-0.818,-1.041,-0.5,TRUE,0.541
397816,Innocence - Wisdom,0.244,-0.137,0.589,FALSE,0.727
397984,West Coast - East Coast,0.236,-0.151,0.591,FALSE,0.742
398001,Effort - Talent,0.611,0.205,0.846,TRUE,0.641
398065,Gun Control - Gun Rights,-0.86,-1.081,-0.535,TRUE,0.546
398207,Rich People - Beautiful People,-0.129,-0.461,0.249,FALSE,0.71
398223,Gay People - Straight People,0.535,-0,0.895,FALSE,0.896
398254,Meg Ryan - Julia Roberts,0.54,0.194,0.805,TRUE,0.611
398304,David Letterman - Jay Leno,0.663,0.41,0.862,TRUE,0.452
398390,Organized Labor - Management,0.415,0.048,0.692,TRUE,0.644
398741,Southerners - Northerners,0.238,-0.111,0.542,FALSE,0.653
398814,Receiving - Giving,-0.084,-0.436,0.284,FALSE,0.72
398859,West Coast - East Coast,-0.243,-0.545,0.122,FALSE,0.667
399069,Solitude - Companionship,-0.133,-0.471,0.231,FALSE,0.701
399147,Pants - Skirts,0.516,0.242,0.719,TRUE,0.477
399233,Coffee - Tea,0.172,-0.191,0.5,FALSE,0.691
399335,Old People - Young People,-0.661,-0.958,-0.23,TRUE,0.728
399402,New York - California,-0.28,-0.566,0.075,FALSE,0.641
399458,Gun Control - Gun Rights,0.167,-0.226,0.469,FALSE,0.695
399536,Punishment - Forgiveness,0.82,0.564,1.002,TRUE,0.438
399549,Redsox - Yankees,-0.776,-0.957,-0.56,TRUE,0.397
399553,Single - Married,-0.551,-0.839,-0.137,TRUE,0.701
399558,Fat People - Thin People,0.162,-0.211,0.494,FALSE,0.705
399612,Fat People - Thin People,1.116,0.826,1.3,TRUE,0.474
399682,Team - Individual,-0.32,-0.622,0.059,FALSE,0.681
399710,Money - Love,0.474,0.208,0.672,TRUE,0.463
399789,West Coast - East Coast,0.616,0.224,0.918,TRUE,0.694
399798,West Coast - East Coast,0.381,0.015,0.687,TRUE,0.672
399854,Reason - Emotions,-0.415,-0.787,0.103,FALSE,0.889
399882,Numbers - Letters,-0.074,-0.416,0.298,FALSE,0.714
399903,Effort - Talent,-0.686,-0.965,-0.324,TRUE,0.641
400151,Innocence - Wisdom,0.091,-0.285,0.427,FALSE,0.712
400169,Realism - Idealism,0.051,-0.303,0.422,FALSE,0.725
400265,Traditional Values - Feminism,0.412,0.09,0.663,TRUE,0.574
400353,Security - Freedom,0.698,0.348,0.947,TRUE,0.6
400371,Gun Control - Gun Rights,0.201,-0.164,0.528,FALSE,0.692
400373,Old People - Young People,-0.336,-0.622,0.008,FALSE,0.629
400433,Corporations - Nonprofits,0.768,0.515,0.949,TRUE,0.434
400657,Strong - Sensitive,-0.752,-0.994,-0.419,TRUE,0.574
400778,Lawyers - Politicians,-0.039,-0.392,0.326,FALSE,0.717
400814,Pepsi - Coke,-0.682,-0.92,-0.438,TRUE,0.482
400853,Innocence - Wisdom,0.527,0.13,0.85,TRUE,0.72
400902,Mother Teresa - Princess Diana,-0.781,-1.001,-0.501,TRUE,0.5
400925,Skeptical - Trusting,1.154,0.868,1.35,TRUE,0.482
400952,Traditional Values - Feminism,0.165,-0.208,0.462,FALSE,0.67
401002,African Americans - European Americans,-0.667,-0.838,-0.458,TRUE,0.38
401024,Past - Future,-0.596,-0.872,-0.244,TRUE,0.629
401036,Punishment - Forgiveness,0.658,0.354,0.887,TRUE,0.533
401084,Manufactured - Natural,1.037,0.725,1.239,TRUE,0.514
401132,Athletic People - Intelligent People,0.046,-0.322,0.403,FALSE,0.725
401137,Friends - Family,0.348,-0.035,0.686,FALSE,0.721
401219,Artists - Musicians,-0.355,-0.655,0.006,FALSE,0.661
401235,Wrinkles - Plastic Surgery,-0.305,-0.695,0.168,FALSE,0.862
401263,Pepsi - Coke,0.507,0.234,0.719,TRUE,0.485
401325,Astrology - Science,-0.909,-1.096,-0.583,TRUE,0.513
401398,Reason - Emotions,-0.698,-0.885,-0.423,TRUE,0.462
401407,Lord of the Rings - Harry Potter,0.723,0.433,0.937,TRUE,0.504
401518,Tradition - Progress,-0.161,-0.474,0.226,FALSE,0.7
